num,name,address,review,score
1,고산의원,제주특별자치도 제주시 한경면 고산로 8,0,5
2,고산경희한의원,제주특별자치도 제주시 한경면 고산로 15,0,5
3,고산치과,제주특별자치도 제주시 한경면 고산로 8,0,0
4,고산사랑의원,제주특별자치도 제주시 한경면 고산로 15,0,0
5,한경의원,제주특별자치도 제주시 한경면 두신로 75,0,0
6,경희행복한의원,제주특별자치도 제주시 한경면 두신로 79,0,0
7,썬플라워의원,제주특별자치도 제주시 한림읍 금능남로 127,0,0
8,포도나무치과의원,제주특별자치도 서귀포시 대정읍 신영로 75 4층,0,5
9,고은의원,제주특별자치도 서귀포시 대정읍 상모로 323,0,4.2
10,대정의원,제주특별자치도 서귀포시 대정읍 하모상가로 46 경원빌딩 4층,0,3.3
11,강문보내과의원,제주특별자치도 서귀포시 대정읍 하모상가로 27,0,4.7
12,서울삼성재활의학과의원,제주특별자치도 서귀포시 대정읍 하모상가로 49,0,5
13,모슬포한의원,제주특별자치도 서귀포시 대정읍 신영로94번길 2,0,3
14,허미숙한의원,제주특별자치도 서귀포시 대정읍 하모중앙로 48,0,0
15,중앙의원,제주특별자치도 서귀포시 대정읍 상모로 313,0,0
16,이승훈 치과의원,제주특별자치도 서귀포시 대정읍 하모상가로 46,0,3
17,대정연합의원,제주특별자치도 서귀포시 대정읍 하모상가로 46,0,0
18,하나신통의원,제주특별자치도 서귀포시 대정읍 신영로 112-1 2층,0,3
19,강남정형외과의원,제주특별자치도 서귀포시 대정읍 신영로 75 3층,0,4
20,대정한의원,제주특별자치도 서귀포시 대정읍 하모상가로 46 2층,0,4.2
21,새봄한의원,제주특별자치도 서귀포시 대정읍 신영로 108,0,5
22,백록한의원,제주특별자치도 서귀포시 대정읍 하모상가로 24 2층,0,5
23,바다보임치과의원,제주특별자치도 서귀포시 대정읍 하모상가로 49 승지빌딩 7층,0,3
24,올레한의원,제주특별자치도 서귀포시 대정읍 하모상가로 38-1,0,5
25,남제주한의원,제주특별자치도 서귀포시 대정읍 하모상가로 37,0,0
26,강부협치과의원,제주특별자치도 서귀포시 대정읍 하모중앙로 75,0,0
27,서울아이치과의원,제주특별자치도 서귀포시 대정읍 신영로 108,0,2.5
28,해송당한의원,제주특별자치도 제주시 한림읍 한근길 22,1,5
29,하나로한의원,제주특별자치도 서귀포시 대정읍 일주서로 2460,0,4
30,민간협력365의원 (2023년3월예정),제주특별자치도 서귀포시 대정읍 상모리 3679,1,0
31,저지한의원,제주특별자치도 제주시 한경면 녹차분재로 607-1,0,4
32,건강한한림연합내과의원,제주특별자치도 제주시 한림읍 한림중앙로 71 2층,0,5
33,한림본정형외과의원,제주특별자치도 제주시 한림읍 한림상로 116 2층,0,4.7
34,한림이비인후과,제주특별자치도 제주시 한림읍 명랑로 6 2층,0,5
35,제주대림요양병원,제주특별자치도 제주시 한림읍 한수풀로 58,1,1
36,한림김안과의원,제주특별자치도 제주시 한림읍 명랑로 13 2층,0,3.8
37,매일미소치과의원,제주특별자치도 제주시 한림읍 한림로 638 2층,0,5
38,한수풀의원,제주특별자치도 제주시 한림읍 한림로 681,0,4.7
39,탑정형외과의원,제주특별자치도 제주시 한림읍 한림로 671 2층,0,3.7
40,한림의원,제주특별자치도 제주시 한림읍 한림중앙로 29,0,2.3
41,시원의원,제주특별자치도 제주시 한림읍 한림중앙로 46,1,3.8
42,한림치과의원,제주특별자치도 제주시 한림읍 한림로 664,0,0
43,한림산치과의원,제주특별자치도 제주시 한림읍 한림로 665-1 2층,0,5
44,김수로의원,제주특별자치도 제주시 한림읍 한림로 672 2층,0,4.5
45,한림본치과의원,제주특별자치도 제주시 한림읍 한림중앙로 29,0,0
46,김선욱한의원,제주특별자치도 제주시 한림읍 한림로 645 1층,0,5
47,아침한의원,제주특별자치도 제주시 한림읍 한림중앙로 31,0,0
48,박치과의원,제주특별자치도 제주시 한림읍 한림로 672,0,0
49,한림한의원,제주특별자치도 제주시 한림읍 명랑로 6,0,5
50,문의원,제주특별자치도 제주시 서광로 268,0,5
51,김보성치과의원,제주특별자치도 제주시 한림읍 한림중앙로 4,0,3.9
52,탐라의원,제주특별자치도 제주시 한림읍 한림로 684 2층,0,0
53,한수풀치과의원,제주특별자치도 제주시 한림읍 명랑로 4 2층,0,0
54,김의원,제주특별자치도 제주시 한림읍 사가길 1,0,0
55,나우리제통의원,제주특별자치도 제주시 한림읍 한림북동길 7,0,3.8
56,엔젤산부인과,제주특별자치도 서귀포시 대정읍 에듀시티로239번길 12 2층,0,3.3
57,동가원한의원,제주특별자치도 서귀포시 대정읍 글로벌에듀로 382 A동 101호,0,5
58,아산수의원,제주특별자치도 서귀포시 대정읍 에듀시티로239번길 16 2층 201호,0,5
59,카멜리아의원,제주특별자치도 서귀포시 대정읍 에듀시티로239번길 16 2층 201호,0,5
60,제라진치과의원,제주특별자치도 서귀포시 대정읍 글로벌에듀로 396,0,3
61,아산본정형외과의원,제주특별자치도 서귀포시 대정읍 중산간서로 2274 C동 2층,0,4.5
62,애월정의원,제주특별자치도 제주시 애월읍 애월로 109 1층,0,5
63,애월한의원,제주특별자치도 제주시 애월읍 애월로 105,0,5
64,성이시돌 복지의원,제주특별자치도 제주시 한림읍 산록남로 50,0,0
65,애월의원,제주특별자치도 제주시 애월읍 애월로11길 6-2 2층,0,5
66,연세애월치과,제주특별자치도 제주시 애월읍 애원로 41,0,2.6
67,안덕의원,제주특별자치도 서귀포시 안덕면 화순로 112,1,3.4
