941661099, 제주바다목장 다이브리조트, 숙박, 제주특별자치도 제주시 한경면 한경해안로 565, 126.1793019758647, 33.346059401492795, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한경면 신창리 542-9
1241302068, 모켄리조트 제주, 숙박, 제주특별자치도 제주시 한경면 고산로4길 12-7, 126.18128915941, 33.3046163682744, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한경면 고산리 2141-2
17945141, 메가리조트, 숙박, 제주특별자치도 제주시 한경면 판포1길 6, 126.199279980205, 33.3649951976086, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한경면 판포리 2872
24406284, 블루하와이리조트, 숙박, 제주특별자치도 제주시 한림읍 한림로 77, 126.218099616049, 33.3813942527929, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 금능리 2005
1041102067, 일성콘도앤리조트 제주비치지점, 숙박, 제주특별자치도 제주시 한림읍 한림로 127, 126.221293956778, 33.3856842570792, 여행 > 숙박 > 콘도,리조트 > 일성콘도미니엄,제주특별자치도 제주시 한림읍 금능리 1625
2011426786, 오시록헌 PM, 숙박, 제주특별자치도 제주시 한림읍 금능5길 19-3, 126.22653327368657, 33.38955868685685, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 금능리 1502
17582210, 일성비치콘도미니엄 주차장1, 주차장, , 126.221886716625, 33.3857384637864, 교통,수송 > 교통시설 > 주차장,제주특별자치도 제주시 한림읍 금능리 1885-1
17576104, 일성제주비치콘도앤리조트 농구장, , 제주특별자치도 제주시 한림읍 한림로 127, 126.220810935035, 33.3858579367094, 스포츠,레저 > 농구 > 농구장,제주특별자치도 제주시 한림읍 금능리 1625
266041267, 일성제주비치콘도 전기차충전소, , , 126.221278760427, 33.3852189423322, 교통,수송 > 자동차 > 전기자동차 충전소,제주특별자치도 제주시 한림읍 금능리 1625
17583445, 일성비치콘도미니엄 주차장2, 주차장, , 126.221324056438, 33.3852011947711, 교통,수송 > 교통시설 > 주차장,제주특별자치도 제주시 한림읍 금능리 1869-2
1984438711, 일성비치콘도미니엄 전기차충전소, , 제주특별자치도 제주시 한림읍 한림로 127, 126.221091567901, 33.3857226569202, 교통,수송 > 자동차 > 전기자동차 충전소,제주특별자치도 제주시 한림읍 금능리 1625
11943770, 라온프라이빗타운, 숙박, 제주특별자치도 제주시 한림읍 금능남로 127, 126.24111774396351, 33.378558271055695, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 협재리 2838
1914252541, 한림리조트, 숙박, 제주특별자치도 제주시 한림읍 일주서로 5083-5, 126.24995574573983, 33.389418456410176, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 협재리 1193
19369047, 카이리조트, 숙박, 제주특별자치도 제주시 한림읍 협재2길 10, 126.241274905183, 33.3921371723412, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 협재리 2021-1
1380810398, 한림리조트 컨벤션홀, 숙박, 제주특별자치도 제주시 한림읍 협재로 99-1, 126.248817319397, 33.3900724360639, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 협재리 1196
10229838, 제주금강산콘도, 숙박, 제주특별자치도 제주시 한림읍 협재로 210-18, 126.2502860263572, 33.379363209470895, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 협재리 929-1
25685145, 하모니리조트, 숙박, 제주특별자치도 제주시 한림읍 협재로 213, 126.252084997079, 33.3793605386577, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 협재리 964-1
21355830, 금강산콘도 미봉제주지점 한식당, 음식점, 제주특별자치도 제주시 한림읍 협재로 210-20, 126.250247904421, 33.3795478054096, 음식점 > 한식,제주특별자치도 제주시 한림읍 협재리 929-2
20347270, 금강산콘도편의점, , 제주특별자치도 제주시 한림읍 협재로 210-18, 126.2502996362, 33.3800313707747, 가정,생활 > 슈퍼마켓,제주특별자치도 제주시 한림읍 협재리 929-1
479264238, 금강산콘도 전기차충전소, , 제주특별자치도 제주시 한림읍 협재로 210-18, 126.250278175293, 33.3800276347816, 교통,수송 > 자동차 > 전기자동차 충전소,제주특별자치도 제주시 한림읍 협재리 929-1
11147492, 제주힐리조트, 숙박, 제주특별자치도 제주시 한림읍 명월성로 394, 126.261699768404, 33.3738967487549, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 협재리 598-1
25890877, 라온GC 라온빌리지, 숙박, 제주특별자치도 제주시 한경면 용금로 998, 126.27846632218429, 33.34135213112692, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한경면 저지리 산 19-1
8103510, 켄싱턴리조트 제주한림, 숙박, 제주특별자치도 제주시 한림읍 한림해안로 530, 126.27436828474168, 33.43578803770173, 여행 > 숙박 > 콘도,리조트 > 켄싱턴리조트,제주특별자치도 제주시 한림읍 귀덕리 3861
7961894, 송악스테이, 숙박, 제주특별자치도 서귀포시 대정읍 형제해안로 256-8, 126.29170624209736, 33.21233593568477, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 대정읍 상모리 74
24924966, 콤마앤리조트, 숙박, 제주특별자치도 서귀포시 안덕면 사계중앙로3번길 22, 126.299690193415, 33.2301664384129, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 사계리 2266-1
27393070, 두빛나래리조트, 숙박, 제주특별자치도 서귀포시 안덕면 사계북로 109, 126.29937195215646, 33.23697906044652, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 사계리 1586-1
26618302, 나르샤리조트, 숙박, 제주특별자치도 서귀포시 안덕면 사계북로 52, 126.29377354101605, 33.2339125634504, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 사계리 2763-4
25811011, 물뜰에쉼팡리조트, 숙박, 제주특별자치도 제주시 한림읍 귀덕로 73, 126.297805929186, 33.437978575106, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 귀덕리 721-1
9449642, 푸른콘도, 숙박, 제주특별자치도 제주시 한림읍 귀덕6길 146, 126.290937047044, 33.4315634715879, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 귀덕리 2575
1460066976, 썬앤문리조트, 숙박, 제주특별자치도 서귀포시 안덕면 사계남로 102, 126.30103091562549, 33.22737175361468, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 사계리 2166-3
25412000, 젠하이드어웨이, 숙박, 제주특별자치도 서귀포시 안덕면 사계남로 186-8, 126.308502721338, 33.2292960867193, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 사계리 2032-7
1427973932, 루시드엠, 숙박, 제주특별자치도 서귀포시 안덕면 사계북로 120, 126.30041872891003, 33.236891184125504, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 사계리 1637-2
10409257, 바다스케치, 숙박, 제주특별자치도 서귀포시 안덕면 사계남로216번길 52, 126.309750296371, 33.2349074667293, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 사계리 150
449607991, 리조트라온제나, 숙박, 제주특별자치도 서귀포시 안덕면 사계로114번길 54-12, 126.30487538704043, 33.24247012144879, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 사계리 385-1
1892231820, 애월더선셋리조트, 숙박, 제주특별자치도 제주시 애월읍 일주서로 6111, 126.308803720506, 33.4560107748145, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 애월읍 곽지리 1381
25510674, 블랙스톤리조트 제주, 숙박, 제주특별자치도 제주시 한림읍 한창로 925-122, 126.31091885369375, 33.33637025564577, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 한림읍 금악리 84-1
790657408, 제주토비스콘도 본관, 숙박, 제주특별자치도 제주시 애월읍 애월로1길 8, 126.31159950940953, 33.46304606741813, 여행 > 숙박 > 콘도,리조트 > 토비스콘도,제주특별자치도 제주시 애월읍 애월리 2505
19477478, 제주토비스콘도 신관, 숙박, 제주특별자치도 제주시 애월읍 애월로1길 8, 126.31245700044167, 33.46302377859855, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 애월읍 애월리 2504-1
26528226, 토비스콘도 노래연습장, , 제주특별자치도 제주시 애월읍 애월로1길 8, 126.312530826507, 33.4629376359442, 가정,생활 > 여가시설 > 노래방,제주특별자치도 제주시 애월읍 애월리 2504-1
27424699, 토비스콘도 주차장1, 주차장, 제주특별자치도 제주시 애월읍 애월로1길 8, 126.311976371655, 33.4628624332417, 교통,수송 > 교통시설 > 주차장,제주특별자치도 제주시 애월읍 애월리 2505
1319633403, 토비스콘도 전기차충전소, , 제주특별자치도 제주시 애월읍 애월로1길 8, 126.31244366582, 33.4630777996913, 교통,수송 > 자동차 > 전기자동차 충전소,제주특별자치도 제주시 애월읍 애월리 2504-1
27424700, 토비스콘도 주차장2, 주차장, 제주특별자치도 제주시 애월읍 애월로1길 8, 126.312531737443, 33.4628222382212, 교통,수송 > 교통시설 > 주차장,제주특별자치도 제주시 애월읍 애월리 2504-1
111320554, 탐라콘도, , 제주특별자치도 제주시 애월읍 애월로1길 8, 126.31160014320473, 33.46310196915054, 서비스,산업 > 관리,운영 > 숙박시설관리운영,제주특별자치도 제주시 애월읍 애월리 2505
17833992, 와이리조트 제주, 숙박, 제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75, 126.32764377826022, 33.24260881070109, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 화순리 1888
2009881839, 테디팰리스, 숙박, 제주특별자치도 서귀포시 안덕면 서광동로34번길 204, 126.341495183761, 33.2943192634887, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 서광리 2513
25510680, 캐슬렉스제주골프클럽 골프텔, 숙박, 제주특별자치도 서귀포시 안덕면 평화로 1241, 126.34876409185401, 33.34016013942315, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 광평리 351
16611452, 뉴오션리조트, 숙박, 제주특별자치도 제주시 애월읍 고내로13길 59, 126.34555593155685, 33.469425677211404, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 애월읍 고내리 300-1
7866376, 빌레리조트, 숙박, 제주특별자치도 제주시 애월읍 고내로13길 79, 126.34704472444164, 33.471011303337995, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 애월읍 고내리 365-2
21303791, 캐슬렉스제주 휴양콘도미니엄식당, 음식점, 제주특별자치도 서귀포시 안덕면 평화로 1241, 126.352133870837, 33.3388388804975, 음식점 > 한식,제주특별자치도 서귀포시 안덕면 광평리 352-5
27605778, 마레보리조트, 숙박, 제주특별자치도 제주시 애월읍 신엄안3길 135, 126.354450892, 33.4706533976688, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 애월읍 고내리 41
8012335, 올레리조트, 숙박, 제주특별자치도 제주시 애월읍 부룡수길 33, 126.35551644557675, 33.4758124068035, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 애월읍 신엄리 2867-3
16260352, 클럽다인리조트, 숙박, 제주특별자치도 제주시 애월읍 애월해안로 400-9, 126.35110738234481, 33.47151949393148, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 애월읍 고내리 79-8
25633362, 수앤수리조트, 숙박, 제주특별자치도 제주시 애월읍 부룡수길 60, 126.35859625964662, 33.474540918276645, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 애월읍 신엄리 2946-4
1748908555, 제주캐슬마운틴리조트, 숙박, 제주특별자치도 서귀포시 안덕면 산록남로 513-14, 126.366616069246, 33.334914056021, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 안덕면 광평리 277-1
23679793, 베이힐풀앤빌라, 숙박, 제주특별자치도 서귀포시 예래로 424, 126.37266244396896, 33.23690685314572, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 하예동 1888
971289407, 고은관광농원 휴양콘도미니엄, 숙박, 제주특별자치도 서귀포시 일주서로 1262, 126.378499987523, 33.2648178332874, 여행 > 숙박 > 콘도,리조트,제주특별자치도 서귀포시 상예동 3713-1
1299493065, 애월스테이인제주, 숙박, 제주특별자치도 제주시 애월읍 애월해안로 708, 126.37714411601117, 33.48317083038707, 여행 > 숙박 > 콘도,리조트,제주특별자치도 제주시 애월읍 구엄리 609-1
