꿈꾸는고양이, 카페, 제주특별자치도 제주시 애월읍 하가로 15, 1, 5.0
카페쌀쌀, 카페, 제주특별자치도 제주시 애월읍 신엄로 51, 117, 4.2
새물카페, 카페, 제주특별자치도 제주시 애월읍 애월해안로 620, 75, 4.2
만월경 제주애월점, 카페, 제주특별자치도 제주시 애월읍 애월해안로 554-8, 0, 0.0
당당, 카페, 제주특별자치도 제주시 애월읍 중엄안1길 25, 264, 3.7
애월전분공장카페, 카페, 제주특별자치도 제주시 애월읍 중엄3길 60, 77, 3.6
예쁘다애월, 카페, 제주특별자치도 제주시 애월읍 구엄길 1, 6, 5.0
담쟁이, 카페, 제주특별자치도 제주시 애월읍 일주서로 6755, 14, 4.9
카페멀씨, 카페, 제주특별자치도 제주시 애월읍 중엄안3길 22, 3, 5.0
갤러리카페꽃담, 카페, 제주특별자치도 제주시 애월읍 부룡수길 51-11, None, None
별인애월, 카페, 제주특별자치도 제주시 애월읍 신용로 25, None, None
큐티파이카페, 카페, 제주특별자치도 제주시 애월읍 애월해안로 610, None, None
커피빈 제주애월DT점, 카페, 제주특별자치도 제주시 애월읍 애월해안로 560, None, None
미유 애월점, 카페, 제주특별자치도 제주시 애월읍 애월해안로 612, None, None
빽다방 제주애월좋은마트점, 카페, 제주특별자치도 제주시 애월읍 일주서로 6679, None, None
썸의시작, 카페, 제주특별자치도 제주시 애월읍 애월해안로 570-1, None, None
소소한담, 카페, 제주특별자치도 제주시 애월읍 일주서로 6691, None, None
오스트라, 카페, 제주특별자치도 제주시 애월읍 애월해안로 592, None, None
헤일로커피, 카페, 제주특별자치도 제주시 애월읍 신엄안2길 54, None, None
애월에서, 카페, 제주특별자치도 제주시 애월읍 일주서로 6703, None, None
브릭하우스 LP카페, 카페, 제주특별자치도 제주시 애월읍 신엄로 52, None, None
보토카페, 카페, 제주특별자치도 제주시 애월읍 애월해안로 552-3, None, None
마레보리조트 카라반, 카라반, 제주특별자치도 제주시 애월읍 신엄안3길 135, 0, 0.0
오손돌별장, 산장, 제주특별자치도 제주시 애월읍 부룡수길 50, 0, 3.0
꿈의바다, 여관, 제주특별자치도 제주시 애월읍 신엄9길 65-11, 0, 4.3
재경렌트카, 렌트카, 제주특별자치도 제주시 애월읍 중용길 33, 0, 0.0
중엄교회, 교회, 제주특별자치도 제주시 애월읍 일주서로 6741, 0, 5.0
숏트롱시네마, 문화시설, 제주특별자치도 제주시 애월읍 신엄로 51, None, None
수앤수리조트, 콘도, 제주특별자치도 제주시 애월읍 부룡수길 60, 11, 2.3
부룡수스테이 또다른애월, 게스트하우스, 제주특별자치도 제주시 애월읍 부룡수길 38-14, 0, 0.0
가지스테이, 게스트하우스, 제주특별자치도 제주시 애월읍 중용길 52-1, 0, 0.0
연세우리동네치과의원, 병원, 제주특별자치도 제주시 애월읍 일주서로 6689, None, None
탑스텐빌라드애월 제주, 호텔, 제주특별자치도 제주시 애월읍 애월해안로 516-7, 13, 3.1
베니키아호텔 제주, 호텔, 제주특별자치도 제주시 애월읍 애월해안로 554-6, 74, 3.6
씨클리프호텔제주, 호텔, 제주특별자치도 제주시 애월읍 애월해안로 554-8, 6, 4.8
코쿤호텔 애월, 호텔, 제주특별자치도 제주시 애월읍 중엄3길 50, 7, 2.9
애월비치호텔, 호텔, 제주특별자치도 제주시 애월읍 애월해안로 554-10, None, None
다니엘작은도서관, 도서관, 제주특별자치도 제주시 애월읍 구엄길 1, None, None
애월애휴양펜션, 펜션, 제주특별자치도 제주시 애월읍 신엄1길 12, 17, 3.0
오크하우스, 펜션, 제주특별자치도 제주시 애월읍 하가로 13, 1, 0.0
사무이제주풀빌라, 펜션, 제주특별자치도 제주시 애월읍 부룡수길 38-22, 13, 5.0
블리스제주풀빌라, 펜션, 제주특별자치도 제주시 애월읍 부룡수길 68, 12, 5.0
아마스빌리조트, 펜션, 제주특별자치도 제주시 애월읍 신엄안3길 101, 3, 2.0
유후인 제주, 펜션, 제주특별자치도 제주시 애월읍 부룡수길 38-14, 5, 0.0
메종드지안, 펜션, 제주특별자치도 제주시 애월읍 부룡수길 61-1, 0, 0.0
제주웰빙하우스, 펜션, 제주특별자치도 제주시 애월읍 부룡수길 53-1, 0, 5.0
고스트하우스, 펜션, 제주특별자치도 제주시 애월읍 부룡수길 35-12, 7, 5.0
꼬망세, 펜션, 제주특별자치도 제주시 애월읍 부룡수길 61-1, 0, 0.0
까사마린, 펜션, 제주특별자치도 제주시 애월읍 부룡수길 51-4, 0, 5.0
러브인제주, 펜션, 제주특별자치도 제주시 애월읍 애월해안로 516-5, 0, 0.0
제주혼디펜션, 펜션, 제주특별자치도 제주시 애월읍 신엄안3길 20, 6, 5.0
까델아스리조트, 펜션, 제주특별자치도 제주시 애월읍 신엄9길 50, 4, 3.0
CS빌리지, 펜션, 제주특별자치도 제주시 애월읍 애월해안로 532-7, 0, 5.0
브릭하우스, 펜션, 제주특별자치도 제주시 애월읍 신엄로 52, 3, 5.0
통나무아일랜드, 펜션, 제주특별자치도 제주시 애월읍 중엄1길 37-22, 0, 5.0
제주애월몽, 펜션, 제주특별자치도 제주시 애월읍 애월해안로 560, 1, 5.0
제주빌레펜션, 펜션, 제주특별자치도 제주시 애월읍 신엄안2길 25, 0, 0.0
후아힌제주풀빌라, 펜션, 제주특별자치도 제주시 애월읍 신엄연대길 57, 0, 4.0
해오름별장, 펜션, 제주특별자치도 제주시 애월읍 신엄5길 39, 0, 5.0
스테이달하, 펜션, 제주특별자치도 제주시 애월읍 신엄안1길 20, 3, 5.0
살랑제주, 펜션, 제주특별자치도 제주시 애월읍 신엄안3길 8, 7, 5.0
르미에르제주, 펜션, 제주특별자치도 제주시 애월읍 신엄연대길 55, 0, 0.0
신엄돌담집펜션, 펜션, 제주특별자치도 제주시 애월읍 신엄안3길 25, 0, 0.0
비트윈, 펜션, 제주특별자치도 제주시 애월읍 신엄9길 51, 0, 5.0
피노키오펜션, 펜션, 제주특별자치도 제주시 애월읍 신엄9길 51-3, 0, 0.0
더파란, 펜션, 제주특별자치도 제주시 애월읍 구엄남길 36, 4, 5.0
느낌펜션, 펜션, 제주특별자치도 제주시 애월읍 신엄안2길 54-1, 23, 5.0
제주에산다, 펜션, 제주특별자치도 제주시 애월읍 구엄남길 34-1, 2, 0.0
클라우드 애월, 펜션, 제주특별자치도 제주시 애월읍 중엄3길 36-2, 8, 0.0
엔젤하우스, 펜션, 제주특별자치도 제주시 애월읍 신엄안3길 95, None, None
그리몽하우스, 펜션, 제주특별자치도 제주시 애월읍 부룡수길 61-1, None, None
별위바다, 펜션, 제주특별자치도 제주시 애월읍 부룡수길 61-1, None, None
혼디돌담집, 펜션, 제주특별자치도 제주시 애월읍 신엄안3길 20, None, None
제주시간여행휴양펜션, 펜션, 제주특별자치도 제주시 애월읍 엄장로 17-6, None, None
경복민박, 숙박, 제주특별자치도 제주시 애월읍 신엄안3길 93-14, 34, 5.0
앨리스의그림호텔, 숙박, 제주특별자치도 제주시 애월읍 신엄안3길 18-2, 8, 3.7
플라야제주풀빌라, 숙박, 제주특별자치도 제주시 애월읍 신엄연대길 31-3, 3, 5.0
애월돌마리, 숙박, 제주특별자치도 제주시 애월읍 중엄3길 38, 0, 0.0
늘좋은하루, 숙박, 제주특별자치도 제주시 애월읍 중엄안3길 10, 0, 0.0
연미동산민박, 숙박, 제주특별자치도 제주시 애월읍 중엄1길 21, 0, 0.0
애월리안홈, 숙박, 제주특별자치도 제주시 애월읍 부룡수길 61-1, None, None
큐티파이호텔, 숙박, 제주특별자치도 제주시 애월읍 애월해안로 610, None, None
애월코스트34, 숙박, 제주특별자치도 제주시 애월읍 신엄안2길 34, None, None
브루클린 제주, 음식점, 제주특별자치도 제주시 애월읍 신엄연대길 30, 26, 4.6
애월차이나, 음식점, 제주특별자치도 제주시 애월읍 신엄안3길 99, 14, 2.7
빌라드애월 애월향정, 음식점, 제주특별자치도 제주시 애월읍 애월해안로 516-7, 1, 3.0
애월하와이, 음식점, 제주특별자치도 제주시 애월읍 신엄안3길 99, 0, 0.0
