커피초아, 카페, 제주특별자치도 제주시 동화로1길 57, 2, 3.7
쥬씨 삼화점, 카페, 제주특별자치도 제주시 건주로4길 34, 0, 3.8
청자다방 제주삼화점, 카페, 제주특별자치도 제주시 건주로4길 6-1, 0, 0.0
12월, 카페, 제주특별자치도 제주시 삼봉로 134, 7, 5.0
스타벅스 제주삼화DT점, 카페, 제주특별자치도 제주시 연삼로 884, 39, 4.4
에이바우트커피 도련점, 카페, 제주특별자치도 제주시 건주로3길 11, 1, 5.0
이디야커피 제주삼화점, 카페, 제주특별자치도 제주시 건주로 66, 1, 4.7
우땅밤, 카페, 제주특별자치도 제주시 삼봉로 39, 1, 4.7
허브로틴오케이, 카페, 제주특별자치도 제주시 화삼북로 143, 1, 4.0
고요새, 카페, 제주특별자치도 제주시 선사로8길 11, 213, 4.2
에오마르, 카페, 제주특별자치도 제주시 선사로8길 13-6, 239, 2.8
삼양다방, 카페, 제주특별자치도 제주시 일주동로 387-1, 20, 4.6
엔제리너스 롯데시네제주삼화점, 카페, 제주특별자치도 제주시 삼봉로 11, 0, 0.0
팔공티 제주삼양점, 카페, 제주특별자치도 제주시 일주동로 368, 0, 5.0
이오공감, 카페, 제주특별자치도 제주시 선사로4길 35-1, 0, 0.0
팡, 카페, 제주특별자치도 제주시 지석11길 23, 1, 3.0
카이터스, 카페, 제주특별자치도 제주시 매촌4길 3, 12, 5.0
파스쿠찌 제주삼화지구점, 카페, 제주특별자치도 제주시 건주로4길 10-4, None, None
똥그리커피&디저트, 카페, 제주특별자치도 제주시 지석4길 17, None, None
설빙 제주삼화점, 카페, 제주특별자치도 제주시 화삼북로2길 19, None, None
아꼽지, 카페, 제주특별자치도 제주시 건주로4길 10-1, None, None
림벅 삼화점, 카페, 제주특별자치도 제주시 건주로2길 27-6, None, None
방방파티 제주삼화점, 카페, 제주특별자치도 제주시 지석8길 13-22, None, None
빽다방 제주삼화부영점, 카페, 제주특별자치도 제주시 화삼북로 135, None, None
모들카페, 카페, 제주특별자치도 제주시 지석12길 14, None, None
리틀비틀 제주삼화점, 카페, 제주특별자치도 제주시 건주로 31, None, None
공차 제주삼화점, 카페, 제주특별자치도 제주시 건주로 37, None, None
메가MGC커피 제주삼화지구점, 카페, 제주특별자치도 제주시 건주로 33, None, None
블럭파티키즈 제주점, 카페, 제주특별자치도 제주시 건주로 33, None, None
설심당 삼화왓, 카페, 제주특별자치도 제주시 건주로4길 6-8, None, None
수제홍과일모찌 삼화점, 카페, 제주특별자치도 제주시 화삼로 89, None, None
달리는커피 삼화점, 카페, 제주특별자치도 제주시 화삼북로 90, None, None
카페봄봄 제주삼양점, 카페, 제주특별자치도 제주시 화삼로 167, None, None
더벤티 제주삼화점, 카페, 제주특별자치도 제주시 건주로4길 6-8, None, None
메이83, 카페, 제주특별자치도 제주시 지석8길 13-22, None, None
싱싱프루츠 삼화점, 카페, 제주특별자치도 제주시 화삼북로 143, None, None
벌크커피 제주삼화점, 카페, 제주특별자치도 제주시 건주로4길 6-8, None, None
스콘가게끌림, 카페, 제주특별자치도 제주시 지석9길 35-1, None, None
우미지베이커리, 카페, 제주특별자치도 제주시 설촌로12길 22, None, None
이솔라, 카페, 제주특별자치도 제주시 감수북길 41, None, None
솔트스톤 골드점, 카페, 제주특별자치도 제주시 일주동로 331, None, None
셔링, 카페, 제주특별자치도 제주시 설촌로8길 23-1, None, None
달퐁구움, 카페, 제주특별자치도 제주시 설촌로2길 6, None, None
스윗로그, 카페, 제주특별자치도 제주시 일주동로 386, None, None
체리블라썸, 카페, 제주특별자치도 제주시 일주동로 334, None, None
감성커피 제주삼화점, 카페, 제주특별자치도 제주시 지석13길 2-2, None, None
윌리스, 카페, 제주특별자치도 제주시 지석15길 7, None, None
제주SUP카페&펍, 카페, 제주특별자치도 제주시 감수북길 22, None, None
제주동안교회, 교회, 제주특별자치도 제주시 동화로1길 49-24, 0, 5.0
선인교회, 교회, 제주특별자치도 제주시 삼봉로 114, 0, 0.0
벧엘교회, 교회, 제주특별자치도 제주시 도련일동 2002, 0, 0.0
평화교회, 교회, 제주특별자치도 제주시 화삼북로 136, 0, 0.0
삼양교회, 교회, 제주특별자치도 제주시 지석15길 10, 0, 5.0
제주수정교회, 교회, 제주특별자치도 제주시 원당로 29, 0, 0.0
세계메시아교 제주교회, 교회, 제주특별자치도 제주시 설촌로6길 21-1, 0, 0.0
대한예수교장로회도련교회, 교회, 제주특별자치도 제주시 매촌안길 10, 0, 0.0
좋은씨앗교회, 교회, 제주특별자치도 제주시 원당로 53-2, 0, 0.0
제주예스교회, 교회, 제주특별자치도 제주시 건주로 73, None, None
롯데시네마 제주삼화지구, 문화시설, 제주특별자치도 제주시 삼봉로 11, 20, 2.5
제주삼양동유적 전시관, 문화시설, 제주특별자치도 제주시 선사로2길 13, 2, 0.0
보야지, 게스트하우스, 제주특별자치도 제주시 선사로6길 24-4, 2, 5.0
쉼드림게스트하우스, 게스트하우스, 제주특별자치도 제주시 원당로5길 12, 3, 4.6
작은성모의원, 병원, 제주특별자치도 제주시 화삼북로 63, 0, 5.0
연세수목화치과, 병원, 제주특별자치도 제주시 화삼북로 36, 0, 5.0
삼화치과의원, 병원, 제주특별자치도 제주시 건주로 43, 0, 4.0
굿모닝마취통증의학과의원, 병원, 제주특별자치도 제주시 건주로 31, 0, 2.0
튼튼한의원, 병원, 제주특별자치도 제주시 건주로 33, 0, 5.0
선사한의원, 병원, 제주특별자치도 제주시 선사로 15, 0, 0.0
삼양가정의원, 병원, 제주특별자치도 제주시 일주동로 366, 0, 0.0
삼화상쾌한의원, 병원, 제주특별자치도 제주시 화삼북로 68, None, None
제주현대안과의원, 병원, 제주특별자치도 제주시 건주로 31, None, None
배정형외과내과의원, 병원, 제주특별자치도 제주시 건주로 27, None, None
강주현피부과의원, 병원, 제주특별자치도 제주시 건주로 27, None, None
삼화365플러스의원, 병원, 제주특별자치도 제주시 건주로 43, None, None
삼화내과의원, 병원, 제주특별자치도 제주시 건주로 33, None, None
오나정산부인과의원, 병원, 제주특별자치도 제주시 건주로 31, None, None
정민구소아청소년과의원, 병원, 제주특별자치도 제주시 건주로4길 6-8, None, None
심창은 소아청소년과의원, 병원, 제주특별자치도 제주시 화삼북로 139, None, None
로즈마리의원, 병원, 제주특별자치도 제주시 건주로4길 6-8, None, None
류정신건강의학과의원, 병원, 제주특별자치도 제주시 건주로 22, None, None
더사랑치과의원, 병원, 제주특별자치도 제주시 건주로4길 6-8, None, None
반딧불의원, 병원, 제주특별자치도 제주시 건주로6길 62, None, None
서울휴치과의원, 병원, 제주특별자치도 제주시 화삼북로 68, None, None
서울미소치과의원, 병원, 제주특별자치도 제주시 건주로 27, None, None
닥터강치과, 병원, 제주특별자치도 제주시 건주로 33, None, None
삼화 수한의원, 병원, 제주특별자치도 제주시 건주로 27, None, None
이엠돌담의원, 병원, 제주특별자치도 제주시 일주동로 393, None, None
바른몸한의원, 병원, 제주특별자치도 제주시 일주동로 332-1, None, None
고봉석치과의원, 병원, 제주특별자치도 제주시 일주동로 375, None, None
블랙샌즈호텔, 호텔, 제주특별자치도 제주시 선사로 8, 9, 2.7
동화새마을작은도서관, 도서관, 제주특별자치도 제주시 동화로1길 35, 0, 0.0
삼화LH3새마을작은도서관, 도서관, 제주특별자치도 제주시 화삼로 110, 0, 0.0
도련2동새마을문고, 도서관, 제주특별자치도 제주시 매촌서2길 21-3, 0, 0.0
도련1동새마을작은도서관, 도서관, 제주특별자치도 제주시 도련안길 44, None, None
꿈꾸는새마을작은도서관, 도서관, 제주특별자치도 제주시 화삼북로 87, None, None
원당작은도서관, 도서관, 제주특별자치도 제주시 선사로4길 42, None, None
제주삼양2022펜션, 펜션, 제주특별자치도 제주시 설촌로 13, 5, 4.0
두리민박, 펜션, 제주특별자치도 제주시 설촌로10길 7-1, 0, 5.0
다이아나펜션, 펜션, 제주특별자치도 제주시 선사로6길 10, 0, 5.0
삼양준하우스펜션, 펜션, 제주특별자치도 제주시 원당로5길 11, 0, 0.0
훼밀리성, 펜션, 제주특별자치도 제주시 감수북길 36, 1, 0.0
검은모래조르바, 펜션, 제주특별자치도 제주시 선사로4길 30-12, 0, 5.0
서흘포펜션, 펜션, 제주특별자치도 제주시 선사로6길 12, 0, 5.0
G2하우스, 숙박, 제주특별자치도 제주시 삼봉로2길 28, 0, 5.0
정다운콘도민박, 숙박, 제주특별자치도 제주시 선사로6길 16, 0, 0.0
예원숲민박, 숙박, 제주특별자치도 제주시 일주동로 389-3, 0, 0.0
새봄민박, 숙박, 제주특별자치도 제주시 선사로8길 12, 0, 0.0
파호이호이, 숙박, 제주특별자치도 제주시 선사로2길 38, 0, 0.0
무지개하우스민박, 숙박, 제주특별자치도 제주시 설촌로8길 16-2, 0, 0.0
럭키하우스민박, 숙박, 제주특별자치도 제주시 선사로8길 18, None, None
삼화수산, 음식점, 제주특별자치도 제주시 건주로6길 52, 10, 3.1
탑해장국 삼화점, 음식점, 제주특별자치도 제주시 화삼북로4길 4-2, 20, 3.9
제주돈&삼겹 삼화점, 음식점, 제주특별자치도 제주시 화삼북로4길 4-4, 3, 4.3
구도로통닭 제주삼화점, 음식점, 제주특별자치도 제주시 화삼북로2길 13, 0, 0.0
김준호의대단한갈비 제주삼화점, 음식점, 제주특별자치도 제주시 화삼북로4길 4-2, 0, 0.0
식사준비 제주삼화점, 음식점, 제주특별자치도 제주시 화삼북로2길 19, 3, 4.3
바른찌개 제주삼화점, 음식점, 제주특별자치도 제주시 화삼북로2길 13, 1, 1.0
황금손가락 삼화점, 음식점, 제주특별자치도 제주시 건주로4길 14-8, 7, 4.0
오사부양꼬치마라탕, 음식점, 제주특별자치도 제주시 화삼북로 66, 3, 3.7
에그드랍 삼화지구점, 음식점, 제주특별자치도 제주시 건주로4길 6-1, 9, 4.0
역전할머니맥주 제주삼화점, 음식점, 제주특별자치도 제주시 화삼북로 66, 2, 5.0
얼얼이불막창, 음식점, 제주특별자치도 제주시 건주로4길 26, 4, 4.0
삼화포크, 음식점, 제주특별자치도 제주시 건주로4길 12, 5, 4.0
삼화가츠우동, 음식점, 제주특별자치도 제주시 건주로4길 34, 5, 3.8
한끼국밥 삼화점, 음식점, 제주특별자치도 제주시 건주로4길 20-1, 5, 4.2
두찜 제주삼화지구점, 음식점, 제주특별자치도 제주시 건주로4길 20-1, 3, 4.3
무한사케무사 제주삼화점, 음식점, 제주특별자치도 제주시 건주로4길 34, 1, 2.0
쪽갈비야사랑한닭 제주삼화점, 음식점, 제주특별자치도 제주시 건주로4길 34, 0, 0.0
돈까스퐁당떡볶이공수간 삼화점, 음식점, 제주특별자치도 제주시 건주로4길 14, 0, 0.0
종로빈대떡, 음식점, 제주특별자치도 제주시 건주로4길 10-5, 0, 0.0
소문난돈갈비, 음식점, 제주특별자치도 제주시 건주로4길 14-1, 0, 0.0
국대포차 제주1호삼화점, 음식점, 제주특별자치도 제주시 동화로1길 53-12, 1, 5.0
배터지는생동까스 화북점, 음식점, 제주특별자치도 제주시 동화로1길 45-8, 3, 4.7
푸드드림, 음식점, 제주특별자치도 제주시 동화로1길 37, 2, 5.0
까투리 화북주공점, 음식점, 제주특별자치도 제주시 동화로1길 45-12, 0, 0.0
동화면사무소, 음식점, 제주특별자치도 제주시 동화로1길 49-1, 1, 1.0
암사동벼락국물떡볶이 삼화점, 음식점, 제주특별자치도 제주시 동화로1길 49-12, 0, 0.0
동화로 연탄구이, 음식점, 제주특별자치도 제주시 동화로1길 53-20, 9, 4.7
동화흑돼지, 음식점, 제주특별자치도 제주시 동화로1길 49-13, 2, 5.0
흥부찜닭 삼화점, 음식점, 제주특별자치도 제주시 동화로1길 45-18, 0, 0.0
삼겹본능 삼화점, 음식점, 제주특별자치도 제주시 동화로1길 45-18, 0, 0.0
제주정, 음식점, 제주특별자치도 제주시 일주동로 320, 8, 3.8
수원왕갈비, 음식점, 제주특별자치도 제주시 지석4길 6, 2, 3.5
피치랑 삼화점, 음식점, 제주특별자치도 제주시 일주동로 326, 1, 5.0
건강만두, 음식점, 제주특별자치도 제주시 일주동로 326, 0, 0.0
남가네설악추어탕 도련점, 음식점, 제주특별자치도 제주시 삼봉로 134, 5, 4.6
삼형제민재민형민준이네, 음식점, 제주특별자치도 제주시 삼봉로 144, 5, 3.8
외도다해네 삼화점, 음식점, 제주특별자치도 제주시 건주로 66, 4, 4.0
티바두마리치킨 삼화점, 음식점, 제주특별자치도 제주시 건주로 66, 2, 5.0
청년피자 화북삼화점, 음식점, 제주특별자치도 제주시 삼봉로 87, 5, 3.6
오늘도플라워케이크, 음식점, 제주특별자치도 제주시 삼봉로 85, 0, 0.0
숨비둠비, 음식점, 제주특별자치도 제주시 연삼로 976, 3, 4.0
제주아이스크림닷컴, 음식점, 제주특별자치도 제주시 도련3길 43-6, 0, 0.0
사계진미숯불닭갈비 삼화점, 음식점, 제주특별자치도 제주시 건주로 33, 6, 4.3
배스킨라빈스 제주삼화점, 음식점, 제주특별자치도 제주시 건주로 43, 17, 2.1
던킨 제주삼화점, 음식점, 제주특별자치도 제주시 건주로4길 6-4, 4, 5.0
자담치킨 제주삼화지구점, 음식점, 제주특별자치도 제주시 건주로6길 2, 8, 2.6
반주야, 음식점, 제주특별자치도 제주시 건주로3길 19, 0, 0.0
아임파인, 음식점, 제주특별자치도 제주시 지석8길 13-20, 40, 4.1
장가네일품순두부 삼화점, 음식점, 제주특별자치도 제주시 삼봉로2길 54, 25, 2.9
빵장수단팥빵카페 제주삼화점, 음식점, 제주특별자치도 제주시 화삼북로 67, 12, 4.5
한일관, 음식점, 제주특별자치도 제주시 삼봉로2길 66, 5, 3.0
제주인짬뽕 삼화점, 음식점, 제주특별자치도 제주시 지석12길 14, 29, 3.8
